RBD;HH_A;HH_UTP;HH_PDIR;HH_DIR;HH_OES;HH_OF;HH_JUTP;HH_IG;HH_OR;HH_DIR_SOST;HH_TP_SOST;HH_SUP_SOST;HH_SUBDIR;HH_PROF_ENC;HH_EDUC_TRAD;HH_TOT
25496;1557;0;176;44;72;0;0;0;0;0;0;0;0;0;0;1849
25497;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30
25498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25499;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25500;201;0;0;44;11;0;44;0;0;0;0;0;0;0;0;300
25501;2203;172;0;44;38;0;44;44;0;0;0;0;0;0;0;2545
25502;192;0;0;25;0;0;36;0;0;0;0;0;0;0;0;253
25503;203;0;0;26;0;0;0;0;0;0;0;0;0;0;0;229
25504;302;0;0;26;0;0;0;0;0;0;0;0;0;0;0;328
25505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25506;176;44;0;44;0;0;0;0;0;0;0;0;0;0;0;264
25507;464;0;0;44;0;0;43;0;0;0;0;0;0;0;0;551
25508;1394;84;0;44;123;0;0;44;0;0;0;0;0;0;0;1689
25509;1336;0;88;44;96;0;0;0;44;44;0;0;0;0;36;1688
25510;394;0;0;44;0;0;40;0;0;0;0;0;0;0;0;478
25511;60;0;0;44;0;0;0;0;0;0;0;0;0;0;0;104
25512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25513;176;0;0;44;0;0;0;0;0;0;0;0;0;0;0;220
25514;285;30;0;44;0;0;0;44;30;0;0;0;0;0;30;463
25515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25516;308;44;0;22;0;0;0;0;0;0;0;0;0;0;0;374
25517;160;0;0;44;0;0;44;0;0;0;0;0;0;0;0;248
25518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25520;2205;0;176;44;43;0;0;0;0;0;0;0;0;0;0;2468
25521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25523;4112;44;88;44;42;0;0;132;0;0;0;0;0;0;0;4462
25524;73;0;0;18;0;0;0;0;18;0;0;0;0;0;0;109
25525;739;0;88;44;0;0;44;44;0;0;0;0;0;0;0;959
25526;862;0;0;44;44;0;88;44;41;0;0;0;0;0;0;1123
25527;352;44;0;44;0;0;0;0;0;0;0;0;0;0;0;440
25528;250;0;0;41;10;0;41;0;0;0;0;0;0;0;0;342
25529;93;0;0;44;0;0;0;0;0;0;0;0;0;0;0;137
25530;132;0;0;22;0;0;22;0;0;0;0;0;0;0;0;176
25531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25532;308;0;0;44;0;0;44;0;0;0;0;0;0;0;0;396
25533;240;0;0;44;0;0;0;0;0;0;0;0;0;0;0;284
25534;166;0;0;44;44;0;0;0;0;0;0;0;0;0;0;254
25535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25537;220;0;0;44;22;0;0;0;0;0;0;0;0;0;0;286
25538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25539;800;0;0;44;0;0;44;44;0;0;0;0;0;0;0;932
25540;2195;176;0;44;484;0;0;0;0;0;0;0;0;0;0;2899
25541;945;40;0;44;43;0;0;44;44;0;0;0;0;0;0;1160
25542;2208;0;176;44;0;0;132;0;44;0;0;0;0;0;44;2648
25543;363;0;0;0;0;0;0;0;0;0;30;0;0;0;0;393
25544;1316;0;0;44;0;0;44;0;0;0;0;0;0;0;0;1404
25545;183;0;0;44;0;0;44;0;0;0;0;0;0;0;0;271
25546;440;0;0;22;0;0;22;0;0;0;0;0;0;0;0;484
25547;220;44;0;44;0;0;0;0;0;0;0;0;0;0;0;308
25548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25550;1590;44;44;44;219;6;44;44;30;0;0;0;0;0;0;2065
25551;119;0;0;44;0;0;0;0;0;0;0;0;0;0;0;163
25552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25554;573;44;0;44;132;0;88;0;0;0;0;0;0;0;66;947
25555;159;0;0;44;0;0;0;0;0;0;0;0;44;0;0;247
25556;1440;38;44;44;44;0;44;0;0;0;0;0;0;0;0;1654
25557;797;44;44;44;0;0;0;44;44;44;44;0;0;0;0;1105
25558;1705;0;44;44;0;0;0;44;0;0;0;0;0;0;0;1837
25559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25560;256;44;0;44;0;0;0;0;0;0;0;0;0;0;0;344
25561;388;0;30;44;190;0;0;0;0;0;0;0;0;0;0;652
25562;1977;0;0;44;0;0;88;44;0;0;0;0;0;0;0;2153
25563;44;0;0;44;0;0;44;0;0;0;0;0;0;0;0;132
25564;430;0;0;30;44;0;0;0;0;0;0;0;0;0;0;504
25565;198;0;0;44;0;0;0;0;0;0;0;0;0;0;0;242
25566;119;0;0;25;0;0;44;0;0;0;0;0;0;0;0;188
25568;564;0;0;38;40;0;28;0;0;0;0;0;0;0;0;670
25569;176;0;0;44;0;0;0;0;0;0;0;0;0;0;0;220
25571;1726;0;44;44;148;0;0;44;44;0;0;0;0;0;0;2050
25572;220;0;0;44;30;0;0;0;0;0;0;0;0;0;0;294
25573;682;0;0;44;0;0;44;0;0;0;0;0;0;0;0;770
25574;198;0;0;44;0;0;44;0;0;0;0;0;0;0;0;286
25575;286;0;0;44;44;0;0;0;0;0;0;0;0;0;0;374
25576;996;0;0;44;254;0;82;44;0;0;0;0;0;0;0;1420
25577;737;0;44;44;114;0;0;0;42;0;30;0;0;0;0;1011
25578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25580;1288;0;0;44;0;0;0;0;38;0;0;0;0;0;0;1370
25581;176;0;0;44;0;0;44;0;0;0;0;0;0;0;0;264
25582;220;44;0;44;0;0;0;0;0;0;0;0;0;0;0;308
25583;372;0;44;44;0;0;0;0;0;0;0;0;0;0;0;460
25585;485;0;0;44;0;0;0;0;0;0;0;0;44;0;0;573
25586;140;0;0;44;0;0;44;0;0;0;0;0;0;0;0;228
25587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25589;1589;88;88;44;171;6;0;0;0;0;0;0;0;0;0;1986
25590;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25591;1928;132;0;44;132;0;44;88;0;0;0;0;0;0;0;2368
25592;517;0;0;44;44;0;44;44;44;0;0;0;0;0;0;737
25593;761;22;44;44;0;88;0;0;0;0;0;0;0;0;0;959
25594;142;0;22;44;0;0;30;0;0;0;0;0;0;0;0;238
25595;176;0;0;44;0;0;44;0;0;0;0;0;0;0;0;264
25596;176;44;0;44;0;0;0;0;0;0;0;0;0;0;0;264
25597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25599;1713;0;22;22;0;0;44;88;0;0;0;0;0;0;0;1889
25600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25601;67;0;0;44;0;0;0;0;0;0;0;0;0;0;0;111
25602;699;0;0;44;0;0;0;44;0;0;0;0;0;0;0;787
25604;236;0;15;44;30;0;0;0;0;0;0;0;0;0;0;325
25605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25607;96;0;0;44;0;0;0;0;0;0;0;0;0;0;0;140
25608;110;0;0;44;0;0;0;0;0;0;0;0;0;0;0;154
25609;304;8;0;35;22;0;44;44;0;0;0;0;0;0;0;457
25610;206;0;0;44;0;0;0;0;0;0;0;0;0;0;0;250
25611;1045;0;0;37;22;0;0;0;0;0;38;0;0;0;0;1142
25612;492;44;31;44;0;0;0;0;0;0;0;0;0;0;0;611
25613;1613;88;0;44;119;0;0;44;0;0;0;0;0;0;0;1908
25614;104;40;0;44;0;0;0;0;0;0;0;0;0;0;0;188
25615;715;74;0;44;112;0;0;0;0;0;0;30;0;0;0;975
25616;88;0;0;30;0;0;0;0;0;0;0;0;0;0;0;118
25618;88;0;44;30;0;0;22;0;0;0;0;0;0;0;0;184
25619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25621;176;0;44;0;0;0;0;0;44;0;0;0;0;44;0;308
25622;132;22;0;22;0;0;0;0;0;0;0;0;0;0;0;176
25623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25624;640;44;44;44;78;0;44;0;0;0;0;0;0;0;0;894
25625;1014;35;0;44;0;0;0;44;0;0;0;0;0;0;0;1137
25626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25627;326;0;0;22;0;0;44;0;0;0;0;0;0;0;0;392
25628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25629;114;0;0;44;0;0;44;0;0;0;0;0;0;0;0;202
25630;822;0;0;44;128;0;40;0;0;0;0;0;0;0;0;1034
25631;144;0;0;44;0;0;0;0;0;0;0;0;0;0;0;188
25632;162;0;0;44;0;0;0;0;0;0;0;0;0;0;0;206
25633;153;20;0;40;0;0;0;0;0;0;0;0;0;0;0;213
25635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25636;208;0;44;44;0;0;44;0;0;0;0;0;0;0;0;340
25637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25638;153;0;0;44;0;0;0;0;0;0;0;0;0;0;0;197
25639;1016;0;0;44;0;0;0;0;0;0;0;0;0;0;0;1060
25640;2064;0;132;40;0;0;0;0;0;0;0;0;0;0;0;2236
25641;211;0;20;22;0;0;0;0;0;0;0;0;0;0;0;253
25642;574;44;0;44;0;0;44;0;0;0;0;0;0;0;0;706
25643;666;0;0;44;0;0;0;0;0;0;0;0;0;0;0;710
25644;942;0;0;44;0;0;44;44;0;0;0;0;0;0;0;1074
25645;1861;0;86;44;44;0;129;88;88;0;0;0;0;0;0;2340
25646;154;0;0;44;0;0;0;0;0;0;0;0;0;0;0;198
25647;527;0;0;20;85;0;44;0;0;0;0;0;0;0;0;676
25649;176;0;0;44;0;0;0;0;0;0;0;0;44;0;0;264
25650;3138;40;286;44;124;0;88;88;44;0;0;0;0;0;0;3852
25652;30;0;0;30;0;0;30;0;0;0;0;0;0;0;0;90
25653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25654;4691;654;132;42;0;0;0;0;0;42;0;0;0;0;0;5561
25655;1190;39;44;44;0;0;44;44;64;0;0;0;0;0;0;1469
25656;198;0;0;44;0;0;0;0;0;0;0;0;0;0;0;242
25657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25658;220;0;22;44;0;0;22;0;0;0;0;0;0;0;0;308
25659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25661;65;27;0;44;0;0;0;0;0;0;0;0;0;0;0;136
25662;132;0;88;0;0;0;0;0;0;0;0;0;0;0;0;220
25663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25664;308;0;44;44;0;0;0;0;0;0;0;0;0;0;0;396
25666;607;0;0;44;0;0;0;0;0;0;0;0;0;0;0;651
25667;157;0;0;44;0;0;0;0;0;0;0;0;0;0;0;201
25668;96;0;0;44;0;0;44;0;0;0;0;0;0;0;0;184
25669;1708;188;348;0;143;0;0;44;0;0;0;0;0;44;0;2475
25670;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4
25671;449;40;0;44;0;0;0;0;0;0;44;0;0;0;0;577
25672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25674;364;40;22;15;35;0;0;35;0;0;0;0;0;0;0;511
25675;1600;88;176;44;458;0;0;44;88;0;0;0;0;0;0;2498
25676;2254;44;0;44;88;0;0;0;0;0;0;0;0;0;0;2430
25677;178;0;10;44;0;0;0;0;0;0;0;0;37;0;0;269
25678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25681;570;0;0;44;38;0;44;0;0;0;0;0;0;0;0;696
25683;176;0;0;44;0;0;0;0;0;0;0;0;0;0;0;220
25684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25688;352;0;0;44;0;0;0;0;0;0;0;0;0;0;0;396
25689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25690;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25692;633;0;0;44;0;0;0;44;0;0;0;0;0;0;0;721
25693;821;30;0;44;146;0;36;40;34;0;0;0;0;0;0;1151
25694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25695;1838;0;132;44;409;0;0;0;40;0;0;0;0;0;0;2463
25697;405;0;0;44;0;0;44;0;0;0;0;0;0;0;0;493
25698;1323;0;29;44;82;44;44;88;44;0;0;0;0;0;0;1698
25699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25700;1425;0;0;44;0;0;88;0;0;0;0;0;0;0;0;1557
25702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25703;1186;15;0;44;0;0;88;44;0;0;0;0;0;0;0;1377
25704;1467;6;0;44;0;0;51;42;0;0;0;0;0;0;0;1610
25705;164;0;0;44;0;0;0;0;0;0;0;0;0;0;0;208
25707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25709;1474;44;6;44;161;0;0;44;31;0;0;0;0;0;32;1836
25710;123;0;0;44;0;0;44;0;0;0;0;0;0;0;0;211
25711;2049;44;0;44;128;0;44;44;0;0;0;0;30;0;0;2383
25712;719;44;0;44;0;0;0;44;0;0;0;0;0;0;0;851
25713;963;0;88;44;35;0;44;0;0;0;0;0;0;0;0;1174
25714;1093;0;0;44;0;0;44;44;0;0;0;0;0;0;0;1225
25716;1500;64;0;44;0;0;0;44;88;0;0;0;0;0;0;1740
25717;2120;42;53;44;0;0;44;0;0;0;0;0;0;0;0;2303
25718;494;0;0;44;26;0;0;0;0;0;0;0;0;0;0;564
25719;65;0;0;25;0;0;0;0;0;0;0;0;0;0;0;90
25720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25721;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25722;1781;211;0;44;0;0;44;44;0;0;0;0;44;0;0;2168
25723;102;0;0;30;0;0;0;0;0;0;0;0;0;0;0;132
25724;1853;88;44;44;0;0;44;44;44;0;0;0;0;0;0;2161
25725;959;0;44;44;42;0;0;0;0;0;0;12;0;0;0;1101
25726;371;0;0;44;8;30;38;0;0;0;0;0;0;0;0;491
25727;1887;85;24;44;79;0;44;44;44;0;44;0;0;0;0;2295
25728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25731;38;0;0;2;0;0;0;0;0;0;0;0;0;0;0;40
25733;1432;176;0;44;0;0;30;44;0;0;0;0;0;0;0;1726
25734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25735;381;0;0;36;0;0;0;0;0;0;0;0;0;0;0;417
25736;262;0;14;14;29;0;0;14;0;0;0;0;0;0;0;333
25737;1164;44;44;44;68;0;0;0;0;0;0;0;0;0;0;1364
25738;350;40;0;43;0;0;0;26;0;0;0;0;44;0;0;503
25739;1539;110;0;44;482;0;44;44;37;0;0;0;0;0;0;2300
25740;176;0;0;22;0;0;0;0;0;0;0;0;0;0;0;198
25741;198;44;44;44;0;0;0;0;0;0;0;0;0;0;0;330
25742;140;0;0;44;0;0;0;0;0;0;0;0;0;0;0;184
25743;113;44;22;22;0;0;0;0;0;0;0;0;0;0;0;201
25744;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25745;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25747;286;0;0;44;30;0;0;0;0;0;0;0;0;0;0;360
25748;25;0;0;44;0;0;0;0;0;0;0;0;0;0;0;69
25749;3976;88;132;44;44;0;0;132;0;0;0;0;0;0;0;4416
25750;132;0;0;44;0;0;0;0;0;0;0;0;0;0;0;176
25751;1624;44;0;44;88;0;44;0;0;0;0;0;44;0;0;1888
25752;229;0;24;30;0;0;13;0;0;0;0;0;0;0;16;312
25753;219;0;0;36;0;0;0;0;0;0;0;0;0;0;0;255
25754;120;0;0;44;0;0;0;0;0;0;0;0;0;0;0;164
25755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25756;132;0;0;44;0;0;44;0;0;0;0;0;0;0;0;220
25757;426;0;0;44;0;0;0;0;0;0;0;0;0;0;0;470
25758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25764;275;0;0;44;0;0;44;0;0;0;0;0;0;0;0;363
25765;189;0;0;44;0;0;0;0;0;0;0;0;0;0;0;233
25766;2308;0;44;44;207;0;44;88;0;0;0;0;44;0;0;2779
25767;830;0;88;44;44;0;0;0;0;0;0;0;0;0;0;1006
25768;597;0;44;0;35;0;88;44;0;0;0;0;0;0;0;808
25769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25770;2394;0;0;44;104;0;44;44;88;0;0;0;0;0;0;2718
25771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25772;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;44
25773;132;0;0;44;0;0;44;0;0;0;0;0;0;0;0;220
25774;240;0;0;44;0;33;0;0;0;0;0;0;0;0;0;317
25775;238;0;0;24;0;0;0;0;0;0;0;0;0;0;0;262
25776;30;0;0;44;0;0;0;0;0;0;0;0;0;0;0;74
25778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25779;3047;88;0;44;979;0;0;132;0;0;44;40;88;0;0;4462
25781;3532;44;220;44;445;43;0;0;0;0;0;0;0;0;0;4328
25782;132;0;0;44;0;0;0;0;0;0;0;0;0;0;0;176
25783;1237;44;88;44;0;0;44;0;44;0;83;0;0;0;0;1584
25784;176;50;0;44;0;0;44;0;0;0;0;0;0;0;0;314
25785;750;0;44;44;0;0;0;44;0;0;44;0;0;0;0;926
25786;488;0;0;44;0;0;44;0;0;0;0;0;0;0;0;576
25787;203;44;0;44;0;0;0;0;0;0;0;0;0;0;0;291
25788;1373;0;44;44;168;0;44;88;44;0;0;0;0;0;0;1805
25789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25790;1026;0;0;44;0;0;44;0;0;0;0;0;0;0;0;1114
25791;348;22;0;22;0;0;22;0;0;0;0;0;0;0;0;414
25792;225;0;0;44;0;0;44;0;0;0;0;0;0;0;0;313
25793;110;0;0;44;0;0;0;0;0;0;22;0;0;0;0;176
25795;329;44;0;35;44;0;0;0;0;0;0;0;0;0;0;452
25796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25797;542;0;0;44;392;0;44;0;40;0;0;0;44;0;0;1106
25798;840;44;0;44;0;0;44;0;0;0;0;0;0;0;0;972
25799;432;0;0;44;37;0;0;0;0;0;0;0;0;0;0;513
25800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25801;863;0;0;44;0;0;44;0;0;0;0;0;0;0;0;951
25802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25803;563;0;0;44;108;0;44;88;0;0;0;0;0;0;44;891
25804;1750;0;44;44;40;0;44;44;0;0;0;0;0;0;0;1966
25805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25807;241;0;0;44;0;0;0;0;0;0;0;0;0;0;0;285
25808;297;20;44;44;0;0;0;0;0;0;0;10;0;0;44;459
25809;132;0;0;44;0;0;0;0;0;0;0;0;0;0;0;176
25810;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25812;58;0;0;44;0;0;0;0;0;0;0;0;0;0;0;102
25814;748;22;0;44;0;0;44;0;0;0;0;0;0;0;0;858
25816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25817;230;0;40;0;0;0;0;0;0;0;0;0;0;0;0;270
25818;1574;0;0;44;123;0;40;21;0;0;0;0;44;0;0;1846
25819;42;0;0;40;0;0;0;0;0;0;0;0;0;0;0;82
25820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25822;220;44;0;44;0;0;0;0;0;0;0;0;0;0;0;308
25823;645;0;0;44;44;0;44;88;0;0;0;0;0;0;0;865
25824;1041;0;44;44;0;0;44;44;0;0;0;0;0;0;0;1217
25825;2017;0;152;44;0;0;15;0;131;0;0;38;0;0;0;2397
25826;497;0;0;44;0;0;44;0;0;0;0;0;0;0;0;585
25828;153;0;0;42;0;0;0;0;0;0;0;0;0;0;0;195
25829;1394;0;20;44;194;26;44;44;0;0;0;0;0;0;0;1766
25831;377;25;0;39;96;0;39;0;0;0;0;0;0;0;0;576
25832;698;44;0;44;116;0;44;44;40;0;0;44;0;0;0;1074
25833;722;0;0;44;0;0;0;0;0;0;0;0;0;0;0;766
25834;220;0;0;0;0;0;44;0;0;0;0;0;0;30;0;294
25835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25836;329;0;0;39;0;0;13;0;0;0;0;0;0;0;0;381
25837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25838;377;0;0;44;0;0;44;0;0;0;0;0;0;0;0;465
25839;302;0;0;44;0;0;0;0;0;0;0;0;0;0;0;346
25840;30;0;0;31;0;0;0;0;0;0;0;0;0;0;0;61
25841;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25842;1259;0;44;44;0;0;44;44;0;0;0;0;0;0;0;1435
25843;1458;0;207;44;0;0;28;0;0;0;0;0;0;0;0;1737
25845;483;162;0;44;0;0;44;40;0;0;40;0;0;0;0;813
25846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25847;264;0;0;44;18;0;0;0;0;0;0;0;0;0;0;326
25848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25850;1165;44;0;44;0;0;44;44;0;0;0;0;0;0;0;1341
25851;409;40;0;44;0;0;0;0;0;44;0;0;0;0;0;537
25852;1005;44;44;44;122;0;0;44;0;44;0;0;0;0;0;1347
25853;1174;44;44;44;118;0;44;44;0;0;0;0;44;0;0;1556
25854;132;0;0;44;0;0;0;0;0;0;0;0;0;0;0;176
25855;1381;0;0;44;220;0;44;44;44;0;0;0;0;0;0;1777
25856;176;0;0;44;0;0;0;0;0;0;0;0;0;0;0;220
25857;44;0;0;22;0;0;0;0;0;0;0;0;0;0;0;66
25859;110;0;22;44;0;0;0;0;0;0;0;0;0;0;0;176
25860;352;0;0;44;18;0;0;0;0;0;0;0;0;0;0;414
25862;712;0;74;22;0;0;88;0;0;0;0;0;0;0;0;896
25863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25865;1085;44;44;44;342;0;40;0;84;0;0;0;0;0;0;1683
25866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25867;223;0;0;44;0;0;44;0;0;0;0;0;0;0;0;311
25868;40;0;0;0;0;0;6;0;0;0;0;0;0;0;0;46
25869;197;0;0;44;0;0;0;0;0;0;0;0;0;0;0;241
25870;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25872;0;13;0;33;0;0;0;0;0;0;0;0;0;0;12;58
25873;308;0;0;44;0;0;0;0;0;0;0;0;23;0;0;375
25874;117;0;0;21;0;0;0;21;0;0;0;0;0;0;0;159
25876;572;0;0;37;8;0;0;0;0;0;0;0;0;0;0;617
25877;239;0;0;44;0;0;44;0;0;0;0;0;0;0;0;327
25878;154;0;0;44;0;0;0;0;0;0;0;0;0;0;0;198
25879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25880;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25881;276;0;0;44;0;0;0;0;0;0;0;0;0;0;0;320
25882;1554;0;44;44;74;0;44;0;44;0;42;0;0;0;32;1878
25883;154;0;0;44;0;0;44;0;0;0;0;0;0;0;0;242
25884;400;0;0;44;0;0;0;0;0;0;0;0;0;0;0;444
25885;1398;44;44;44;30;0;0;0;0;0;0;0;44;0;0;1604
25886;110;0;0;44;0;0;44;0;0;0;0;0;0;0;0;198
25887;220;0;0;44;0;0;44;0;0;0;0;0;0;0;0;308
25890;220;0;0;44;88;0;0;0;0;0;0;0;0;0;0;352
25891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25894;604;44;0;44;258;0;0;40;0;0;0;0;0;0;0;990
25895;1205;0;0;44;88;0;88;44;0;0;0;0;0;0;0;1469
25896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25897;429;0;0;30;44;0;44;0;0;0;0;0;44;0;0;591
25898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25899;725;0;0;44;66;0;44;44;0;0;0;0;0;0;0;923
25900;220;0;0;44;30;0;44;0;0;0;0;0;30;0;0;368
25901;548;0;0;44;0;0;44;0;0;0;0;0;0;0;0;636
25902;208;0;0;44;0;0;0;0;0;0;0;0;0;0;0;252
25903;176;0;0;44;0;0;0;0;0;0;0;0;0;0;0;220
25904;327;0;0;44;0;0;0;0;0;0;0;0;0;0;0;371
25905;88;0;0;44;0;0;0;0;0;0;0;0;0;0;0;132
25906;88;0;0;44;0;0;44;0;0;0;0;0;0;0;0;176
25907;229;0;0;44;0;0;0;0;0;0;0;0;0;0;0;273
25909;176;0;0;44;0;0;44;0;0;0;0;0;0;0;0;264
25910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25912;413;0;0;44;0;0;0;0;0;0;0;0;0;0;0;457
25913;333;44;0;44;44;0;0;0;0;0;0;0;0;0;0;465
25914;540;44;0;44;40;0;0;25;0;0;0;0;0;0;44;737
25915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25916;1440;38;0;44;37;0;44;88;0;0;0;0;0;0;0;1691
25917;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60
25918;88;0;0;44;0;0;0;0;0;0;0;0;0;0;0;132
25919;728;0;0;44;0;0;0;42;30;0;0;0;0;0;0;844
25920;220;22;0;44;0;0;0;0;0;0;0;0;0;0;0;286
25921;795;42;44;44;0;0;0;0;0;0;0;0;0;0;0;925
25922;1938;44;35;44;44;0;0;44;0;44;0;0;44;0;0;2237
25923;375;0;0;44;0;0;0;0;0;0;0;0;0;0;0;419
25924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25926;1873;0;88;44;44;0;112;44;0;0;0;0;44;0;0;2249
25927;599;84;44;44;0;0;0;0;0;0;44;0;0;0;0;815
25928;160;0;0;44;0;0;0;0;0;0;0;0;0;0;0;204
25929;2013;240;308;44;119;0;0;44;0;0;0;0;0;0;0;2768
