,RBD,COD_REG_RBD,COD_COM_RBD,COD_DEPE2_Particular_Pagado,COD_DEPE2_Particular_Subvencionado,COD_DEPE2_Municipal,COD_DEPE2_Corporacion_Municipal,RURAL_RBD,COD_ENSE2,PROM_ASIS,GRADO,Matricula,Cant_Est_NEE,Cant_Est_Media_HC,Cant_Est_Media_TP,HH_DOCENTES,HH_PROF,HH_PARA,HH_AUX,HH_TOT_AAEE,PROM_GRAL,SEP,CD2018,APR,REP,RET,TRA
3690,0.5518315289930298,0.6,0.598987108655617,0,0,1,0,0,2,0.9292929292929294,Basica,0.20094476744186046,0.0,0.0,0.0,0.2564487853744052,0.14298978644382543,0.29144778314772013,0.12725344644750797,0.3381046396841066,0.8551281136158434,0.19049108539255552,3,0.20656739213440245,0.03296703296703297,0.013513513513513514,0.1396011396011396
3691,0.5524247367640517,0.8666666666666667,0.8550381478558275,0,0,1,0,0,2,0.9292929292929294,Basica,0.21765988372093023,0.0,0.0,0.0,0.17230152767342852,0.09052924791086352,0.1494011346921622,0.14316012725344646,0.2156959526159921,0.8884930186515109,0.0,4,0.22794959908361973,0.049450549450549455,0.02702702702702703,0.014245014245014245
3692,0.5526719066686441,0.6,0.5919494869771114,0,0,1,0,0,2,0.9292929292929294,Basica,0.09338662790697674,0.0,0.0,0.0,0.08339594290007514,0.020891364902506964,0.07123345240596764,0.0,0.0631786771964462,0.8631367897598595,0.09571473256177668,3,0.09965635738831616,0.01098901098901099,0.013513513513513514,0.025641025641025644
3693,0.5529932275446142,0.8666666666666667,0.8550381478558275,0,0,1,0,0,7,0.9292929292929294,Media,0.02579941860465116,0.0,0.02206946454413893,0.011646373742721016,0.05860255447032307,0.006963788300835654,0.08951460390838412,0.04065040650406504,0.09147745969068773,0.7323615183622207,0.06349702846418517,2,0.003436426116838488,0.0,0.0,0.008547008547008548
3694,0.553388699391962,0.6,0.5924098921336491,0,0,1,0,0,2,0.9292929292929294,Basica,0.0377906976744186,0.0,0.0,0.0,0.09992486851990985,0.016248839368616527,0.056734608110947674,0.02368328031106398,0.06120434353405726,0.8506855276921629,0.035345636534250865,3,0.04352806414662085,0.005494505494505495,0.0,0.025641025641025644
3695,0.5538830392011469,0.6,0.6051039200210472,0,0,1,0,0,2,0.9292929292929294,Basica,0.2154796511627907,0.0,0.0,0.0,0.16253443526170802,0.0,0.17377600336205085,0.09544008483563098,0.18048700230338927,0.8973195564967152,0.0,4,0.23214967544864454,0.016483516483516484,0.0,0.014245014245014245
3696,0.5538830392011469,0.6,0.6051039200210472,0,0,1,0,0,5,0.9292929292929294,Media,0.09702034883720931,0.0,0.10094066570188133,0.0,0.09316303531179565,0.0,0.17377600336205085,0.09544008483563098,0.18048700230338927,0.8630921096388559,0.0,4,0.10500190912562048,0.02197802197802198,0.0,0.008547008547008548
3697,0.5539819071629839,0.8666666666666667,0.8618126808734544,0,0,0,1,0,2,0.9292929292929294,Basica,0.16969476744186046,0.0,0.0,0.0,0.22639619333834213,0.08310120705663882,0.2359739441059046,0.15129020855425945,0.28463310299440603,0.8858534240211434,0.16327807319361903,4,0.17716685757922873,0.03296703296703297,0.02702702702702703,0.11680911680911682
3698,0.5540066241534432,0.8666666666666667,0.8550381478558275,0,0,0,1,0,7,0.9292929292929294,Media,0.049781976744186045,0.0,0.0,0.07887771307570143,0.12997746055597298,0.034354688950789226,0.04622819920151292,0.06221279604100389,0.07732806844356696,0.791685333033875,0.04441664060056303,3,0.035509736540664374,0.016483516483516484,0.04054054054054054,0.025641025641025644
3699,0.5544762469721687,0.6,0.5919494869771114,0,0,1,0,0,5,0.9292929292929294,Media,0.24672965116279066,0.0,0.24999999999999997,0.0,0.2168795391935888,0.08356545961002786,0.3687749527211599,0.23860021208907742,0.42941757156959526,0.7864155455544038,0.2683766030653738,4,0.2500954562810233,0.13736263736263737,0.02702702702702703,0.09116809116809117
3700,0.5545256809530872,0.6,0.6051039200210472,0,0,1,0,0,2,0.9292929292929294,Basica,0.392078488372093,0.0,0.0,0.0,0.3819183571249687,0.2627669452181987,0.37507879806682076,0.13997879109225875,0.45195788088186906,0.8205695969426279,0.5029715358148265,4,0.4009163802978236,0.3131868131868132,0.04054054054054054,0.14814814814814817
3701,0.5545998319244649,0.6,0.5989213364903974,0,0,1,0,1,2,0.9292929292929294,Basica,0.04578488372093023,0.017730496453900707,0.0,0.0,0.1457550713749061,0.03806870937790158,0.08741332212649716,0.06362672322375398,0.11154985192497532,0.8698493845950382,0.05004691898654989,3,0.051164566628484155,0.005494505494505495,0.02702702702702703,0.022792022792022793
3702,0.5551436057145682,0.6,0.5919494869771114,0,0,1,0,1,5,0.9292929292929294,Media,0.057412790697674417,0.0,0.06150506512301013,0.0,0.08840470823941898,0.020891364902506964,0.00945576801849128,0.03181336161187699,0.029615004935834157,0.7709877148352233,0.04973412574288395,2,0.058037418862161134,0.07692307692307693,0.08108108108108109,0.04843304843304844
3703,0.5559098324188047,0.8666666666666667,0.8553670086819259,0,0,1,0,1,2,0.9292929292929294,Basica,0.02579941860465116,0.0,0.0,0.0,0.020035061357375407,0.018105849582172703,0.051271275478041604,0.02686461647225168,0.059065482066469235,0.8709671686973685,0.025023459493274947,3,0.03207331042382589,0.0,0.0,0.011396011396011397
3704,0.5562311532947748,0.6,0.598592475664299,0,0,1,0,0,5,0.9292929292929294,Media,0.022892441860465115,0.0,0.027134587554269174,0.0,0.04132231404958678,0.009749303621169917,0.01891153603698256,0.0,0.01826258637709773,0.8448110207028429,0.012511729746637473,2,0.028255059182894237,0.005494505494505495,0.013513513513513514,0.005698005698005698
