RBD;Nombre Establecimiento;Región;Comuna;Dependencia;Matrícula Media 2017;Categoría Desempeño 2018
9809;ESCUELA PARTICULAR SAINT PHILLIP OF NERY;Metropolitana de Santiago;LA CISTERNA;P. Subvencionado;188;MEDIO-BAJO
9810;LICEO POLITECNICO PART.SAGRADO CORAZON;Metropolitana de Santiago;LO ESPEJO;P. Subvencionado;527;MEDIO
9811;ESCUELA PART. REPUBLICA ALEMANIA FEDERAL;Metropolitana de Santiago;LA CISTERNA;P. Subvencionado;1404;MEDIO
9816;ESCUELA PARTICULAR STA.MARIA MAZZARELLO;Metropolitana de Santiago;EL BOSQUE;P. Subvencionado;312;MEDIO
9817;COLEGIO PARTICULAR KENNEDY;Metropolitana de Santiago;LO ESPEJO;P. Subvencionado;291;MEDIO
9824;COMPLEJO EDUCACIONAL STELLA MARIS;Metropolitana de Santiago;EL BOSQUE;P. Subvencionado;481;MEDIO
9826;ESCUELA PARTICULAR LOS CAPULLITOS;Metropolitana de Santiago;LA CISTERNA;P. Subvencionado;182;MEDIO
9827;COLEGIO IDOP LIMITADA;Metropolitana de Santiago;LA CISTERNA;P. Subvencionado;345;MEDIO
9828;COLEGIO SOL DE CHILE;Metropolitana de Santiago;LO ESPEJO;P. Subvencionado;479;MEDIO-BAJO
9830;ESCUELA PARTICULAR SAN MARTIN DE PORRES;Metropolitana de Santiago;LA CISTERNA;P. Subvencionado;187;INSUFICIENTE
9834;COLEGIO POLITEC. MARIA GRISELDA VALLE S.;Metropolitana de Santiago;EL BOSQUE;P. Subvencionado;1133;MEDIO
9841;ESCUELA PARTICULAR MIGUEL DE CERVANTES;Metropolitana de Santiago;EL BOSQUE;P. Subvencionado;780;MEDIO-BAJO
9844;COLEGIO EL ALMENDRO;Metropolitana de Santiago;EL BOSQUE;P. Subvencionado;542;MEDIO
9845;COLEGIO GRACE SCHOOL;Metropolitana de Santiago;PEDRO AGUIRRE CERDA;P. Subvencionado;669;ALTO
9847;ESCUELA PARTICULAR KAROL C.DE CRACOVIA;Metropolitana de Santiago;PEDRO AGUIRRE CERDA;P. Subvencionado;814;MEDIO
9850;ESCUELA PARTICULAR LOS LAGOS CHILE;Metropolitana de Santiago;EL BOSQUE;P. Subvencionado;113;INSUFICIENTE
9852;ESCUELA PARTICULAR VILLA EL SOL;Metropolitana de Santiago;EL BOSQUE;P. Subvencionado;928;MEDIO
9853;COLEGIO POLIV. SAINT TRINITY COLLEGE;Metropolitana de Santiago;LO ESPEJO;P. Subvencionado;395;INSUFICIENTE
9855;COLEGIO PRINCESS ANNE SCHOOL;Metropolitana de Santiago;LA CISTERNA;P. Pagado;339;MEDIO
9859;COLEGIO PARTICULAR VILLA JESUS;Metropolitana de Santiago;LA CISTERNA;P. Subvencionado;642;MEDIO
9861;CENTRO EDUC.MUNIC. DR. AMADOR NECHME R.;Metropolitana de Santiago;ESTACION CENTRAL;Municipal;303;INSUFICIENTE
9863;LICEO SANTIAGO BUERAS Y AVARIA;Metropolitana de Santiago;MAIPU;Municipal;330;MEDIO-BAJO
9864;LICEO JOSE IGNACIO ZENTENO;Metropolitana de Santiago;MAIPU;Municipal;253;INSUFICIENTE
9865;LICEO POLIVALENTE DR. LUIS VARGAS SALCEDO;Metropolitana de Santiago;CERRILLOS;Municipal;247;MEDIO-BAJO
9867;CENTRO DE EDUC. TECN.PROFESIONAL CODEDUC;Metropolitana de Santiago;MAIPU;Municipal;222;INSUFICIENTE
9869;ESCUELA BASICA REPUBLICA DE FRANCIA;Metropolitana de Santiago;ESTACION CENTRAL;Municipal;190;MEDIO-BAJO
9870;ESCUELA BASICA CONDORES DE PLATA;Metropolitana de Santiago;CERRILLOS;Municipal;272;MEDIO
9872;ESCUELA BASICA PROF.RAMON DEL RIO;Metropolitana de Santiago;ESTACION CENTRAL;Municipal;301;MEDIO-BAJO
9873;ESCUELA BASICA PACTO ANDINO;Metropolitana de Santiago;ESTACION CENTRAL;Municipal;475;INSUFICIENTE
9874;ESCUELA LOTHAR KOMMER BRUGER;Metropolitana de Santiago;CERRILLOS;Municipal;186;INSUFICIENTE
9875;ESCUELA CERRILLOS;Metropolitana de Santiago;CERRILLOS;Municipal;329;MEDIO-BAJO
9876;ESCUELA GENERAL SAN MARTIN;Metropolitana de Santiago;MAIPU;Municipal;479;MEDIO-BAJO
9877;ESCUELA GENERAL OHIGGINS;Metropolitana de Santiago;MAIPU;Municipal;379;INSUFICIENTE
9878;ESCUELA PRESIDENTE RIESCO ERRAZURIZ;Metropolitana de Santiago;MAIPU;Municipal;632;MEDIO
9879;ESCUELA BASICA;Metropolitana de Santiago;ESTACION CENTRAL;Municipal;249;MEDIO-BAJO
9880;ESCUELA  BASICA  ESTADO  DE  PALESTINA;Metropolitana de Santiago;ESTACION CENTRAL;Municipal;199;MEDIO
9881;ESCUELA VICENTE REYES PALAZUELOS;Metropolitana de Santiago;MAIPU;Municipal;469;MEDIO-BAJO
9882;ESCUELA J.PRIETO VIAL;Metropolitana de Santiago;CERRILLOS;Municipal;487;MEDIO-BAJO
9883;ESCUELA BÁSICA N 263 RAMON FREIRE;Metropolitana de Santiago;MAIPU;Municipal;471;MEDIO-BAJO
9884;ESCUELA LEON HUMBERTO VALENZUELA;Metropolitana de Santiago;MAIPU;Municipal;474;MEDIO
9886;ESCUELA ESTRELLA REINA DE CHILE;Metropolitana de Santiago;CERRILLOS;Municipal;307;INSUFICIENTE
9887;ESCUELA EL LLANO DE MAIPU;Metropolitana de Santiago;MAIPU;Municipal;80;SIN CATEGORIA: FALTA DE INFORMACIÓN
9888;ESCUELA SANTA ADELA;Metropolitana de Santiago;CERRILLOS;Municipal;334;MEDIO
9889;LICEO REINO DE DINAMARCA;Metropolitana de Santiago;MAIPU;Municipal;338;MEDIO-BAJO
9890;ESCUELA TOMAS VARGAS;Metropolitana de Santiago;MAIPU;Municipal;433;MEDIO-BAJO
9891;REPUBLICA DE GUATEMALA;Metropolitana de Santiago;MAIPU;Municipal;540;MEDIO
9892;ESCUELA LAS AMERICAS;Metropolitana de Santiago;MAIPU;Municipal;670;MEDIO
9895;ESCUELA BASICA REINA DE SUECIA;Metropolitana de Santiago;MAIPU;Municipal;610;MEDIO-BAJO
9901;ESCUELA PARTICULAR FRANZ LISZT;Metropolitana de Santiago;MAIPU;P. Subvencionado;253;MEDIO-BAJO
9903;COLEGIO LOS CONQUISTADORES;Metropolitana de Santiago;CERRILLOS;P. Subvencionado;631;MEDIO
9906;ESCUELA PARTICULAR INSTITUTO AMERICA;Metropolitana de Santiago;MAIPU;P. Subvencionado;324;MEDIO-BAJO
9907;COLEGIO POLIVALENTE CAMILO HENRIQUEZ;Metropolitana de Santiago;MAIPU;P. Subvencionado;481;ALTO
9909;CENTRO EDUCACIONAL PIAMARTINO CAROLINA LLONA DE CUEVAS;Metropolitana de Santiago;MAIPU;P. Subvencionado;1591;MEDIO-BAJO
9910;COLEGIO PARTICULAR SAN FELIX;Metropolitana de Santiago;MAIPU;P. Subvencionado;265;MEDIO
9911;COLEGIO DE LA PROVIDENCIA C.LARRAIN DE I;Metropolitana de Santiago;MAIPU;P. Subvencionado;712;MEDIO
9912;COLEGIO PART. ASCENSION NICOL;Metropolitana de Santiago;ESTACION CENTRAL;P. Subvencionado;561;MEDIO
9913;COLEGIO ESC.  JOSE MANSO DE VELASCO;Metropolitana de Santiago;MAIPU;P. Subvencionado;225;MEDIO-BAJO
9917;COLEGIO POLIVALENTE PATRICIO MEKIS;Metropolitana de Santiago;MAIPU;P. Subvencionado;1056;MEDIO
9919;COLEGIO PARTICULAR MATER DEI;Metropolitana de Santiago;CERRILLOS;P. Subvencionado;525;MEDIO
9920;ESC. BASICA DIVINO JESUS;Metropolitana de Santiago;MAIPU;P. Subvencionado;163;MEDIO
9922;ESCUELA PARTICULAR HOLANDA;Metropolitana de Santiago;ESTACION CENTRAL;P. Subvencionado;645;ALTO
9924;COLEGIO ALBERTO PEREZ;Metropolitana de Santiago;MAIPU;P. Subvencionado;944;MEDIO
9926;COLEGIO SOFIA INFANTE HURTADO;Metropolitana de Santiago;MAIPU;P. Subvencionado;367;MEDIO-BAJO
9928;ESCUELA PARTICULAR AMANECER;Metropolitana de Santiago;ESTACION CENTRAL;P. Subvencionado;83;MEDIO-BAJO
9930;ESCUELA PARTICULAR JOSE ANTONIO LECAROS;Metropolitana de Santiago;ESTACION CENTRAL;P. Subvencionado;300;MEDIO-BAJO
9932;ESCUELA PARTICULAR CHILDRENS SCHOOL;Metropolitana de Santiago;ESTACION CENTRAL;P. Subvencionado;49;INSUFICIENTE
9937;LICEO MATER PURISSIMA;Metropolitana de Santiago;MAIPU;P. Subvencionado;532;MEDIO
9939;ESCUELA BASICA NO 3 CAMPOS DE MAIPU;Metropolitana de Santiago;CERRILLOS;P. Subvencionado;788;MEDIO
9940;ESCUELA LICEO MADRE VICENCIA;Metropolitana de Santiago;ESTACION CENTRAL;P. Subvencionado;958;MEDIO
9941;COLEGIO PARTICULAR DE ASIS;Metropolitana de Santiago;MAIPU;P. Subvencionado;378;MEDIO
9942;ESCUELA, COLEGIO POLITEC.H.DE MAGALLANES;Metropolitana de Santiago;ESTACION CENTRAL;P. Subvencionado;210;MEDIO-BAJO
9945;COLEGIO HEROES DE MAIPU;Metropolitana de Santiago;MAIPU;P. Subvencionado;200;INSUFICIENTE
9946;ESCUELA PARTICULAR LA MONTANA;Metropolitana de Santiago;MAIPU;P. Subvencionado;194;MEDIO
9947;COLEGIO INDUSTRIAL PART. DON ORIONE;Metropolitana de Santiago;CERRILLOS;P. Subvencionado;809;MEDIO
9948;ESCUELA PARTICULAR SAINT RODRIC COLLEGE;Metropolitana de Santiago;CERRILLOS;P. Subvencionado;159;MEDIO-BAJO
9950;COLEGIO EL REDENTOR;Metropolitana de Santiago;MAIPU;P. Subvencionado;528;MEDIO
9953;CENTRO EDUCACIONAL SAN ANDRES;Metropolitana de Santiago;MAIPU;P. Subvencionado;305;MEDIO-BAJO
9955;COLEGIO ROSITA SANCHEZ;Metropolitana de Santiago;MAIPU;P. Subvencionado;333;MEDIO-BAJO
9959;COMPLEJO EDUCACIONAL MAIPU;Metropolitana de Santiago;MAIPU;P. Subvencionado;2199;MEDIO-BAJO
9960;ESCUELA PARTICULAR VILLA ESPANA;Metropolitana de Santiago;ESTACION CENTRAL;P. Subvencionado;249;MEDIO
9967;ESCUELA PARTICULAR RUBEN DARIO;Metropolitana de Santiago;MAIPU;P. Subvencionado;428;ALTO
9970;COLEGIO SAN LEONARDO;Metropolitana de Santiago;MAIPU;P. Pagado;385;MEDIO
9972;ESC. BASICA PARTIC.SAINT MAURICES;Metropolitana de Santiago;CERRILLOS;P. Subvencionado;456;MEDIO
9973;COLEGIO SANTA URSULA;Metropolitana de Santiago;MAIPU;P. Subvencionado;338;MEDIO
9987;ESCUELA PLATON;Metropolitana de Santiago;QUINTA NORMAL;Municipal;185;INSUFICIENTE
9991;ESCUELA ABATE MOLINA;Metropolitana de Santiago;QUINTA NORMAL;Municipal;209;MEDIO-BAJO
9992;ESCUELA DIEGO PORTALES;Metropolitana de Santiago;QUINTA NORMAL;Municipal;425;INSUFICIENTE
9993;ESCUELA INGLATERRA;Metropolitana de Santiago;QUINTA NORMAL;Municipal;525;MEDIO-BAJO
9994;ESCUELA ANGELMO;Metropolitana de Santiago;QUINTA NORMAL;Municipal;327;MEDIO-BAJO
9995;ESCUELA INSIGNE GABRIELA;Metropolitana de Santiago;QUINTA NORMAL;Municipal;450;MEDIO-BAJO
9996;ESCUELA ESPANA;Metropolitana de Santiago;QUINTA NORMAL;Municipal;112;INSUFICIENTE
9998;ESCUELA LO FRANCO;Metropolitana de Santiago;QUINTA NORMAL;Municipal;570;MEDIO-BAJO
9999;ESCUELA ANTUMALAL;Metropolitana de Santiago;QUINTA NORMAL;Municipal;160;INSUFICIENTE
10000;ESCUELA CALICANTO;Metropolitana de Santiago;QUINTA NORMAL;Municipal;476;MEDIO-BAJO
10001;ESCUELA MEMBRILLAR;Metropolitana de Santiago;QUINTA NORMAL;Municipal;325;MEDIO-BAJO
10005;ESCUELA BASICA MUNICIPAL GRENOBLE;Metropolitana de Santiago;QUINTA NORMAL;Municipal;680;MEDIO
10006;ESCUELA REPUBLICA DE LA INDIA;Metropolitana de Santiago;QUINTA NORMAL;Municipal;348;MEDIO-BAJO
10010;MUSTAFA KEMAL ATATURK;Metropolitana de Santiago;LO PRADO;Municipal;216;INSUFICIENTE
10012;ESCUELA GIL DE CASTRO;Metropolitana de Santiago;QUINTA NORMAL;Municipal;197;INSUFICIENTE
10014;ESCUELA PARTICULAR ANDRES BELLO;Metropolitana de Santiago;QUINTA NORMAL;P. Subvencionado;215;MEDIO-BAJO
10015;ESCUELA OLGA NAVARRO SEPULVEDA;Metropolitana de Santiago;QUINTA NORMAL;P. Subvencionado;859;MEDIO
10018;ESCUELA PARTICULAR JOSE JOAQUIN PEREZ;Metropolitana de Santiago;QUINTA NORMAL;P. Subvencionado;157;MEDIO
10019;ESCUELA PARTICULAR SAN JOSE SCHOOL;Metropolitana de Santiago;ESTACION CENTRAL;P. Subvencionado;253;MEDIO-BAJO
10021;ESCUELA PARTICULAR VICTOR HUGO;Metropolitana de Santiago;QUINTA NORMAL;P. Subvencionado;286;MEDIO
10026;ESCUELA PARTICULAR MONTE GRANDE;Metropolitana de Santiago;CERRO NAVIA;P. Subvencionado;348;MEDIO
10028;ESCUELA N°1124 ALIANZA AMERICANA;Metropolitana de Santiago;QUINTA NORMAL;P. Subvencionado;206;MEDIO
10030;LICEO POLIV.SAN JOSE DE LA PRECIOSA SANG;Metropolitana de Santiago;QUINTA NORMAL;P. Subvencionado;1083;ALTO
10032;ESCUELA BASICA PARTICULAR  Nº 488 `ZENON TORREALBA`;Metropolitana de Santiago;QUINTA NORMAL;P. Subvencionado;327;MEDIO-BAJO
10035;ESCUELA PARTICULAR NUEVO HORIZONTE;Metropolitana de Santiago;QUINTA NORMAL;P. Subvencionado;270;MEDIO
10036;ESCUELA PARTICULAR PDTE. ABRAHAM LINCOLN;Metropolitana de Santiago;QUINTA NORMAL;P. Subvencionado;465;MEDIO
10041;COLEGIO SAINT MARK;Metropolitana de Santiago;QUINTA NORMAL;P. Subvencionado;238;MEDIO-BAJO
10042;ESCUELA PARTICULAR ELVIRA HURTADO DE M.;Metropolitana de Santiago;QUINTA NORMAL;P. Subvencionado;717;ALTO
10046;ESCUELA PARTICULAR SAGRADA FAMILIA;Metropolitana de Santiago;QUINTA NORMAL;P. Subvencionado;458;MEDIO
10058;COLEGIO POLIVALENTE PRINCIPE DE GALES;Metropolitana de Santiago;ESTACION CENTRAL;P. Subvencionado;453;MEDIO
10063;ESCUELA PARTICULAR CARMEN CHACON;Metropolitana de Santiago;QUINTA NORMAL;P. Subvencionado;172;MEDIO
10064;ESCUELA PARTICULAR MARIA CRISTINA;Metropolitana de Santiago;QUINTA NORMAL;P. Subvencionado;227;MEDIO
10069;COLEGIO MARQUEL;Metropolitana de Santiago;QUINTA NORMAL;P. Subvencionado;848;MEDIO
10074;ESCUELA ALIANZA;Metropolitana de Santiago;CERRO NAVIA;Municipal;183;INSUFICIENTE
10076;COMPLEJO EDUCACIONAL PEDRO PRADO;Metropolitana de Santiago;LO PRADO;Municipal;260;MEDIO-BAJO
10080;ESCUELA TENIENTE HERNAN MERINO CORREA;Metropolitana de Santiago;PUDAHUEL;Municipal;322;MEDIO
10081;ESCUELA ESTRELLA DE CHILE;Metropolitana de Santiago;PUDAHUEL;Municipal;1034;MEDIO
10083;ESCUELA PRESIDENTE ROOSEVELT;Metropolitana de Santiago;CERRO NAVIA;Municipal;480;MEDIO-BAJO
10085;ESCUELA ESTADO DE FLORIDA;Metropolitana de Santiago;PUDAHUEL;Municipal;556;MEDIO
10086;ESCUELA REPUBLICA DE ITALIA;Metropolitana de Santiago;CERRO NAVIA;Municipal;259;INSUFICIENTE
10087;ESCUELA REPUBLICA DE CROACIA;Metropolitana de Santiago;CERRO NAVIA;Municipal;229;MEDIO
10088;ESCUELA HERMINDA DE LA VICTORIA;Metropolitana de Santiago;CERRO NAVIA;Municipal;181;MEDIO-BAJO
10089;ESCUELA JAIME GOMEZ GARCIA;Metropolitana de Santiago;LO PRADO;Municipal;365;INSUFICIENTE
10090;ESCUELA ALEXANDER GRAHAM BELL;Metropolitana de Santiago;PUDAHUEL;Municipal;467;ALTO
10091;ESCUELA PROFESORA GLADYS VALENZUELA V;Metropolitana de Santiago;LO PRADO;Municipal;283;INSUFICIENTE
10092;ESCUELA GOLDA MEIR;Metropolitana de Santiago;LO PRADO;Municipal;234;INSUFICIENTE
10093;ESCUELA MILLAHUE;Metropolitana de Santiago;CERRO NAVIA;Municipal;263;INSUFICIENTE
10095;ESCUELA IGNACIO CARRERA PINTO;Metropolitana de Santiago;LO PRADO;Municipal;133;INSUFICIENTE
10097;ESCUELA MARISCAL DE AYACUCHO;Metropolitana de Santiago;LO PRADO;Municipal;148;MEDIO-BAJO
10098;ESCUELA PROVINCIA DE ARAUCO;Metropolitana de Santiago;CERRO NAVIA;Municipal;208;MEDIO-BAJO
10099;ESCUELA GENERAL RENE ESCAURIAZA;Metropolitana de Santiago;CERRO NAVIA;Municipal;256;MEDIO
10100;ESCUELA EL SALITRE;Metropolitana de Santiago;PUDAHUEL;Municipal;237;MEDIO-BAJO
10102;ESCUELA ALBERT EINSTEIN;Metropolitana de Santiago;PUDAHUEL;Municipal;193;MEDIO-BAJO
10103;ESCUELA SOR TERESA DE LOS ANDES;Metropolitana de Santiago;LO PRADO;Municipal;527;MEDIO-BAJO
10104;ESCUELA MONSENOR CARLOS OVIEDO;Metropolitana de Santiago;PUDAHUEL;Municipal;307;MEDIO
10105;ESCUELA FEDERICO ACEVEDO SALAZAR;Metropolitana de Santiago;CERRO NAVIA;Municipal;540;INSUFICIENTE
10106;ESCUELA POETA PABLO NERUDA;Metropolitana de Santiago;LO PRADO;Municipal;286;INSUFICIENTE
10107;ESCUELA BASICA PAULO FREIRE;Metropolitana de Santiago;CERRO NAVIA;Municipal;171;MEDIO-BAJO
10108;ESCUELA LEONARDO DA VINCI;Metropolitana de Santiago;CERRO NAVIA;Municipal;231;MEDIO
10109;ESCUELA DOCTOR TREVISO GIRARDI TONELLI;Metropolitana de Santiago;CERRO NAVIA;Municipal;182;INSUFICIENTE
10113;ESCUELA ELVIRA SANTA CRUZ OSSA;Metropolitana de Santiago;PUDAHUEL;Municipal;449;MEDIO-BAJO
10114;ESCUELA BASICA N°389 REPUBLICA DE ESTADOS UNIDOS;Metropolitana de Santiago;LO PRADO;Municipal;415;MEDIO-BAJO
10116;COLEGIO NEPTUNO;Metropolitana de Santiago;CERRO NAVIA;Municipal;321;MEDIO-BAJO
10117;ESCUELA MARIA LUISA BOMBAL;Metropolitana de Santiago;CERRO NAVIA;Municipal;227;INSUFICIENTE
10119;ESCUELA POETA VICENTE HUIDOBRO;Metropolitana de Santiago;LO PRADO;Municipal;346;MEDIO-BAJO
10121;ESCUELA CIUDAD SANTO DOMINGO DE GUZMAN;Metropolitana de Santiago;CERRO NAVIA;Municipal;178;INSUFICIENTE
10122;ESCUELA PROF. MANUEL GUERRERO CEBALLOS;Metropolitana de Santiago;CERRO NAVIA;Municipal;385;MEDIO-BAJO
10123;ESCUELA BASICA MELVIN JONES;Metropolitana de Santiago;PUDAHUEL;Municipal;376;MEDIO
10124;ESCUELA SAN DANIEL;Metropolitana de Santiago;PUDAHUEL;Municipal;298;MEDIO-BAJO
10125;ESCUELA SARGENTO CANDELARIA;Metropolitana de Santiago;CERRO NAVIA;Municipal;162;INSUFICIENTE
10126;COMPLEJO EDUCACIONAL CERRO NAVIA;Metropolitana de Santiago;CERRO NAVIA;Municipal;139;INSUFICIENTE
10130;LICEO CIUDAD DE BRASILIA;Metropolitana de Santiago;PUDAHUEL;Municipal;325;MEDIO
10133;ESCUELA BASICA G-N°320 LIPANGUE;Metropolitana de Santiago;LAMPA;Municipal;68;MEDIO-BAJO
10134;ESC.COMODORO ARTURO MERINO BENITEZ;Metropolitana de Santiago;PUDAHUEL;Municipal;294;MEDIO
10135;ESCUELA LO BOZA;Metropolitana de Santiago;PUDAHUEL;Municipal;224;MEDIO
10140;ESCUELA PARTICULAR FRINGS COLLEGE;Metropolitana de Santiago;LO PRADO;P. Subvencionado;268;MEDIO
10142;ESCUELA BASICA PARTICULAR N°811 DRA.VICTORIA GARCIA;Metropolitana de Santiago;LO PRADO;P. Subvencionado;193;MEDIO-BAJO
10143;ESCUELA PARTICULAR ESPANA;Metropolitana de Santiago;CERRO NAVIA;P. Subvencionado;250;MEDIO
10147;ESCUELA PARTICULAR BABILONIA;Metropolitana de Santiago;LO PRADO;P. Subvencionado;340;ALTO
10149;ESCUELA PARTICULAR RAPA NUI;Metropolitana de Santiago;LO PRADO;P. Subvencionado;338;MEDIO
10151;COLEGIO CRISTIAN AND CAREN SCHOOL;Metropolitana de Santiago;CERRO NAVIA;P. Subvencionado;707;ALTO
10152;ESCUELA PARTICULAR ANDANTINO;Metropolitana de Santiago;PUDAHUEL;P. Subvencionado;375;MEDIO-BAJO
10155;ESCUELA CHARLES SCHOOL-DIURNA;Metropolitana de Santiago;CERRO NAVIA;P. Subvencionado;262;INSUFICIENTE
10156;ESCUELA JARDIN LO PRADO;Metropolitana de Santiago;LO PRADO;P. Subvencionado;321;MEDIO
10157;COLEGIO MINISTRO DIEGO PORTALES;Metropolitana de Santiago;PUDAHUEL;P. Subvencionado;501;MEDIO
10158;ESCUELA SAN  DAMIAN DE   MOLOKAI;Metropolitana de Santiago;CERRO NAVIA;P. Subvencionado;646;ALTO
10159;ESCUELA PARTICULAR ROBERT KENNEDY;Metropolitana de Santiago;CERRO NAVIA;P. Subvencionado;274;MEDIO-BAJO
10160;ESCUELA BAS. COLEGIO BAU;Metropolitana de Santiago;LO PRADO;P. Subvencionado;619;ALTO
10162;LICEO TENIENTE DAGOBERTO GODOY NO.3;Metropolitana de Santiago;LO PRADO;P. Subvencionado;1226;MEDIO
10164;COLEGIO SAN FRANCISCO JAVIER;Metropolitana de Santiago;CERRO NAVIA;P. Subvencionado;709;MEDIO
10167;ESCUELA BASICA N°1058 SANTA BEATRIZ;Metropolitana de Santiago;PUDAHUEL;P. Subvencionado;551;MEDIO
10168;ESCUELA PARTICULAR SAN VICENTE FERRER;Metropolitana de Santiago;CERRO NAVIA;P. Subvencionado;667;MEDIO
10172;ESC BAS PART CENTRO EDUCACIONAL SN PABLO;Metropolitana de Santiago;CERRO NAVIA;P. Subvencionado;281;MEDIO-BAJO
10173;ESCUELA PART. SUNS SCHOOL;Metropolitana de Santiago;PUDAHUEL;P. Subvencionado;188;INSUFICIENTE
10182;ESCUELA  BASICA  N° 912 ELLEN  COLLEGE;Metropolitana de Santiago;PUDAHUEL;P. Subvencionado;227;MEDIO
10183;ESCUELA PARTICULAR CARLOS PEZOA VELIZ;Metropolitana de Santiago;CERRO NAVIA;P. Subvencionado;171;MEDIO-BAJO
10186;ESCUELA PARTICULAR LA FRONTERA;Metropolitana de Santiago;CERRO NAVIA;P. Subvencionado;505;MEDIO-BAJO
10187;ESCUELA PARTICULAR MADRE A.EUGENIA;Metropolitana de Santiago;PUDAHUEL;P. Subvencionado;974;ALTO
10191;ESCUELA PARTICULAR LA CIUDAD EDUCATIVA;Metropolitana de Santiago;PUDAHUEL;P. Subvencionado;121;INSUFICIENTE
10193;COLEGIO POLIV. SAINT ORLAND N 3;Metropolitana de Santiago;CERRO NAVIA;P. Subvencionado;903;MEDIO
10197;ESCUELA JUANA DE LESTONAC;Metropolitana de Santiago;RENCA;Municipal;229;MEDIO
10199;LICEO POLIVALENTE A80 PRESIDENTE JOSE MANUEL BALMACEDA;Metropolitana de Santiago;INDEPENDENCIA;Municipal;549;MEDIO-BAJO
10200;ESCUELA BASICA ISABEL LE BRUN;Metropolitana de Santiago;RENCA;Municipal;911;MEDIO
10201;LICEO THOMAS ALVA EDISON;Metropolitana de Santiago;RENCA;Municipal;251;MEDIO-BAJO
10202;ESCUELA DOMINGO SANTA MARIA GONZALEZ;Metropolitana de Santiago;RENCA;Municipal;538;MEDIO-BAJO
10204;ESCUELA CAPITAN JOSE LUIS ARANEDA;Metropolitana de Santiago;RENCA;Municipal;277;MEDIO
10205;ESCUELA GENERAL MANUEL BULNES PRIETO;Metropolitana de Santiago;RENCA;Municipal;256;MEDIO-BAJO
10207;ESCUELA REBECA MATTE BELLO;Metropolitana de Santiago;RENCA;Municipal;844;MEDIO
10210;ESCUELA GENERAL ALEJANDRO GOROSTIAGA O;Metropolitana de Santiago;RENCA;Municipal;266;MEDIO
10212;ESCUELA JUANA ATALA DE HIRMAS;Metropolitana de Santiago;RENCA;Municipal;394;MEDIO
10216;ESC. BASICA MONSERRAT ROBERT DE GARCIA;Metropolitana de Santiago;RENCA;Municipal;241;INSUFICIENTE
10217;COLEGIO PARTICULAR HELENICO;Metropolitana de Santiago;RENCA;P. Subvencionado;187;INSUFICIENTE
10219;COLEGIO CORAZON DE JESUS DE RENCA;Metropolitana de Santiago;RENCA;P. Subvencionado;125;MEDIO-BAJO
10220;COLEGIO PRESIDENTE ALESSANDRI;Metropolitana de Santiago;INDEPENDENCIA;P. Subvencionado;659;MEDIO
10221;COLEGIO PARTICULAR CHARLES DARWIN;Metropolitana de Santiago;RENCA;P. Subvencionado;298;MEDIO
10224;COLEGIO ARTURO TORO AMOR;Metropolitana de Santiago;INDEPENDENCIA;P. Subvencionado;693;ALTO
10225;ESCUELA PARTIC. COLEGIO BALMACEDA-RENCA;Metropolitana de Santiago;RENCA;P. Subvencionado;232;MEDIO
10226;ESCUELA PARTICULAR SAN GENARO;Metropolitana de Santiago;RENCA;P. Subvencionado;585;MEDIO
10228;ESCUELA PARTICULAR PRIMITIVA ECHEVERRIA;Metropolitana de Santiago;RENCA;P. Subvencionado;575;MEDIO
10229;ESCUELA PARTICULAR JOSE BERNARDO SUAREZ;Metropolitana de Santiago;RENCA;P. Subvencionado;207;MEDIO-BAJO
10232;COLEG. POLIV. SANTA MARIA DE LA PROVIDENCIA;Metropolitana de Santiago;RENCA;P. Subvencionado;350;MEDIO
10233;ESCUELA PARTICULAR SAN FIDEL;Metropolitana de Santiago;RENCA;P. Subvencionado;452;MEDIO
10235;ESCUELA BASICA  N° 878  'LOS ACACIOS';Metropolitana de Santiago;RENCA;P. Subvencionado;285;MEDIO
10239;ESCUELA ESTADO DE MICHIGAN;Metropolitana de Santiago;QUILICURA;Municipal;618;MEDIO-BAJO
10240;ESCUELA LUIS CRUZ MARTINEZ;Metropolitana de Santiago;QUILICURA;Municipal;974;INSUFICIENTE
10241;ESCUELA BASICA EL MANIO;Metropolitana de Santiago;QUILICURA;Municipal;327;INSUFICIENTE
10245;PARROQUIAL NUESTRA SEÑORA DEL CARMEN DE QUILICURA;Metropolitana de Santiago;QUILICURA;P. Subvencionado;670;MEDIO
10246;COLEGIO POLIV. SANTA MARIA;Metropolitana de Santiago;QUILICURA;P. Subvencionado;1267;MEDIO
10247;ESCUELA BASICA PART PAULA JARAQUEMADA;Metropolitana de Santiago;QUILICURA;P. Subvencionado;1081;ALTO
10250;CENTRO EDUCACIONAL DE HUECHURABA;Metropolitana de Santiago;HUECHURABA;Municipal;218;MEDIO-BAJO
10251;LICEO POETA FEDERICO GARCIA LORCA;Metropolitana de Santiago;CONCHALI;Municipal;252;INSUFICIENTE
10252;LICEO ARTURO PEREZ CANTO;Metropolitana de Santiago;RECOLETA;Municipal;468;INSUFICIENTE
10253;LICEO POLIV. ABDON CIFUENTES;Metropolitana de Santiago;CONCHALI;Municipal;348;ALTO
