RBD;GRADO;CD2018
14614;Basica;MEDIO
14616;Basica;MEDIO-BAJO
14621;Basica;SIN CATEGORIA: BAJA MATRICULA
14622;Basica;MEDIO
14626;Basica;INSUFICIENTE
14629;Basica;MEDIO
14637;Basica;MEDIO
14639;Basica;INSUFICIENTE
14641;Basica;ALTO
14642;Basica;MEDIO-BAJO
14643;Basica;MEDIO-BAJO
14649;Basica;INSUFICIENTE
14657;Basica;MEDIO-BAJO
14659;Basica;MEDIO-BAJO
14670;Basica;MEDIO
14671;Basica;ALTO
14672;Basica;MEDIO-BAJO
14673;Basica;MEDIO
14674;Basica;MEDIO
14675;Basica;MEDIO-BAJO
14677;Basica;MEDIO-BAJO
14678;Basica;INSUFICIENTE
14687;Basica;MEDIO
14697;Basica;MEDIO
14699;Basica;ALTO
14703;Basica;MEDIO
14706;Basica;MEDIO-BAJO
14707;Basica;MEDIO
14716;Basica;MEDIO
14717;Basica;MEDIO
14718;Basica;INSUFICIENTE
14719;Basica;MEDIO-BAJO
14720;Basica;INSUFICIENTE
14737;Basica;SIN CATEGORIA: BAJA MATRICULA
14750;Basica;MEDIO
14751;Basica;MEDIO
14753;Basica;MEDIO-BAJO
14760;Basica;MEDIO
14762;Basica;MEDIO-BAJO
14764;Basica;MEDIO
14770;Basica;MEDIO
14771;Basica;MEDIO
14773;Basica;MEDIO
14775;Basica;MEDIO
14778;Basica;MEDIO
14779;Basica;MEDIO-BAJO
14782;Basica;MEDIO
14783;Basica;MEDIO-BAJO
14788;Basica;INSUFICIENTE
14790;Basica;MEDIO
14801;Basica;MEDIO
14804;Basica;MEDIO-BAJO
14805;Basica;MEDIO-BAJO
14818;Basica;MEDIO
14819;Basica;MEDIO
14820;Basica;MEDIO
14822;Basica;ALTO
14823;Basica;MEDIO
14824;Basica;MEDIO
14825;Basica;MEDIO-BAJO
14848;Basica;MEDIO-BAJO
14856;Basica;MEDIO-BAJO
14860;Basica;MEDIO-BAJO
14862;Basica;MEDIO
14865;Basica;MEDIO-BAJO
14866;Basica;MEDIO
14870;Basica;MEDIO
14871;Basica;MEDIO
14879;Basica;MEDIO-BAJO
14885;Basica;MEDIO
14896;Basica;MEDIO
14901;Basica;MEDIO
14902;Basica;MEDIO
14912;Basica;MEDIO
14913;Basica;MEDIO
14917;Basica;MEDIO-BAJO
14922;Basica;MEDIO-BAJO
14923;Basica;MEDIO-BAJO
14952;Basica;MEDIO
14953;Basica;MEDIO-BAJO
15501;Basica;MEDIO
15502;Basica;MEDIO
15510;Basica;ALTO
15515;Basica;MEDIO-BAJO
15521;Basica;ALTO
15522;Basica;MEDIO
15524;Basica;ALTO
15526;Basica;MEDIO
15534;Basica;MEDIO
15535;Basica;MEDIO
15544;Basica;ALTO
15554;Basica;ALTO
15564;Basica;ALTO
15569;Basica;SIN CATEGORIA: BAJA MATRICULA
15570;Basica;MEDIO
15571;Basica;SIN CATEGORIA: FALTA DE INFORMACION
15576;Basica;ALTO
15579;Basica;MEDIO
15585;Basica;MEDIO
15588;Basica;MEDIO-BAJO
15589;Basica;MEDIO
15593;Basica;MEDIO-BAJO
15594;Basica;INSUFICIENTE
15596;Basica;MEDIO-BAJO
15600;Basica;MEDIO-BAJO
15601;Basica;ALTO
15605;Basica;MEDIO
15608;Basica;MEDIO-BAJO
15610;Basica;ALTO
15614;Basica;MEDIO
15615;Basica;SIN CATEGORIA: BAJA MATRICULA
15621;Basica;ALTO
15622;Basica;ALTO
15624;Basica;ALTO
15627;Basica;MEDIO
15631;Basica;MEDIO
15632;Basica;MEDIO-BAJO
15633;Basica;MEDIO
15643;Basica;MEDIO-BAJO
15646;Basica;MEDIO-BAJO
15650;Basica;MEDIO-BAJO
15657;Basica;ALTO
15662;Basica;MEDIO
15664;Basica;MEDIO
15676;Basica;MEDIO
15682;Basica;MEDIO-BAJO
15683;Basica;MEDIO
15684;Basica;ALTO
15690;Basica;ALTO
15700;Basica;ALTO
15705;Basica;INSUFICIENTE
15707;Basica;MEDIO-BAJO
15719;Basica;MEDIO
15724;Basica;MEDIO
15726;Basica;MEDIO-BAJO
15728;Basica;MEDIO
15731;Basica;MEDIO
15732;Basica;ALTO
15739;Basica;MEDIO-BAJO
15744;Basica;MEDIO
15745;Basica;MEDIO
15746;Basica;MEDIO-BAJO
15750;Basica;MEDIO
15753;Basica;MEDIO-BAJO
15755;Basica;MEDIO-BAJO
15757;Basica;INSUFICIENTE
15758;Basica;MEDIO
15762;Basica;MEDIO-BAJO
15764;Basica;ALTO
15767;Basica;MEDIO-BAJO
15768;Basica;MEDIO
15770;Basica;MEDIO
15779;Basica;MEDIO
15787;Basica;MEDIO
15792;Basica;MEDIO-BAJO
15793;Basica;MEDIO
15807;Basica;MEDIO
15809;Basica;MEDIO
15811;Basica;MEDIO
15812;Basica;MEDIO
15817;Basica;MEDIO
15820;Basica;MEDIO
15828;Basica;SIN CATEGORIA: FALTA DE INFORMACION
15832;Basica;MEDIO
15855;Basica;MEDIO
15857;Basica;SIN CATEGORIA: BAJA MATRICULA
15859;Basica;MEDIO-BAJO (NUEVO)
16410;Basica;MEDIO
16415;Basica;ALTO
16427;Basica;ALTO
16428;Basica;MEDIO
16431;Basica;ALTO
16441;Basica;ALTO
16444;Basica;ALTO
16446;Basica;MEDIO
16448;Basica;ALTO
16449;Basica;SIN CATEGORIA: FALTA DE INFORMACION
16453;Basica;ALTO
16456;Basica;ALTO
16459;Basica;ALTO
16460;Basica;MEDIO
16461;Basica;INSUFICIENTE
16468;Basica;MEDIO-BAJO
16469;Basica;MEDIO
16470;Basica;ALTO
16476;Basica;MEDIO
16477;Basica;ALTO
16484;Basica;MEDIO
16485;Basica;ALTO
16488;Basica;MEDIO
16489;Basica;MEDIO-BAJO
16491;Basica;MEDIO
16492;Basica;MEDIO
16494;Basica;MEDIO
16497;Basica;ALTO
16502;Basica;ALTO
16506;Basica;MEDIO-BAJO
16507;Basica;ALTO
16508;Basica;MEDIO
16509;Basica;ALTO
16510;Basica;SIN CATEGORIA: BAJA MATRICULA
16512;Basica;ALTO
16513;Basica;MEDIO
16518;Basica;MEDIO-BAJO
16520;Basica;MEDIO
16526;Basica;ALTO
16535;Basica;ALTO
16541;Basica;MEDIO
16549;Basica;MEDIO
16550;Basica;MEDIO
16556;Basica;ALTO
16564;Basica;ALTO
16569;Basica;MEDIO
16570;Basica;ALTO
16580;Basica;ALTO
16588;Basica;MEDIO
16589;Basica;ALTO
16600;Basica;ALTO
16608;Basica;MEDIO-BAJO
16624;Basica;MEDIO
16625;Basica;ALTO
16627;Basica;ALTO
16644;Basica;MEDIO
16652;Basica;ALTO
16673;Basica;INSUFICIENTE
16676;Basica;MEDIO-BAJO
16677;Basica;MEDIO
16685;Basica;MEDIO-BAJO
16690;Basica;MEDIO
16695;Basica;ALTO
16704;Basica;MEDIO
16708;Basica;MEDIO
16713;Basica;INSUFICIENTE
16715;Basica;ALTO
16717;Basica;MEDIO
16728;Basica;ALTO
16730;Basica;ALTO
16732;Basica;SIN CATEGORIA: BAJA MATRICULA
16733;Basica;MEDIO
16744;Basica;MEDIO
16746;Basica;SIN CATEGORIA: BAJA MATRICULA
16747;Basica;SIN CATEGORIA: BAJA MATRICULA
16749;Basica;MEDIO
16756;Basica;MEDIO
16757;Basica;MEDIO
16766;Basica;SIN CATEGORIA: BAJA MATRICULA
16770;Basica;SIN CATEGORIA: FALTA DE INFORMACION
16776;Basica;MEDIO-BAJO
16780;Basica;SIN CATEGORIA: BAJA MATRICULA
16787;Basica;SIN CATEGORIA: FALTA DE INFORMACION
16792;Basica;ALTO
16794;Basica;SIN CATEGORIA: BAJA MATRICULA
16795;Basica;MEDIO-BAJO (NUEVO)
16798;Basica;MEDIO-BAJO
16807;Basica;MEDIO
16815;Basica;MEDIO
16816;Basica;SIN CATEGORIA: FALTA DE INFORMACION
16825;Basica;INSUFICIENTE
16829;Basica;SIN CATEGORIA: BAJA MATRICULA
16851;Basica;SIN CATEGORIA: FALTA DE INFORMACION
16856;Basica;SIN CATEGORIA: FALTA DE INFORMACION
16879;Basica;MEDIO-BAJO
16890;Basica;INSUFICIENTE
16895;Basica;MEDIO-BAJO
16896;Basica;MEDIO-BAJO
16910;Basica;SIN CATEGORIA: BAJA MATRICULA
16919;Basica;MEDIO-BAJO (NUEVO)
16923;Basica;MEDIO
16941;Basica;SIN CATEGORIA: BAJA MATRICULA
16945;Basica;INSUFICIENTE
16950;Basica;SIN CATEGORIA: BAJA MATRICULA
16955;Basica;MEDIO-BAJO (NUEVO)
16958;Basica;INSUFICIENTE
16962;Basica;SIN CATEGORIA: BAJA MATRICULA
16970;Basica;SIN CATEGORIA: BAJA MATRICULA
16975;Basica;SIN CATEGORIA: BAJA MATRICULA
16978;Basica;SIN CATEGORIA: FALTA DE INFORMACION
16980;Basica;INSUFICIENTE
16997;Basica;MEDIO
17000;Basica;SIN CATEGORIA: BAJA MATRICULA
17600;Basica;MEDIO
17605;Basica;MEDIO
17606;Basica;MEDIO
17607;Basica;MEDIO
17634;Basica;ALTO
17635;Basica;ALTO
17636;Basica;SIN CATEGORIA: BAJA MATRICULA
17638;Basica;MEDIO
17640;Basica;SIN CATEGORIA: BAJA MATRICULA
17641;Basica;SIN CATEGORIA: BAJA MATRICULA
17648;Basica;MEDIO
17652;Basica;MEDIO
17655;Basica;SIN CATEGORIA: BAJA MATRICULA
17657;Basica;MEDIO
17660;Basica;ALTO
17679;Basica;MEDIO
17686;Basica;MEDIO
17687;Basica;MEDIO
17689;Basica;MEDIO
17690;Basica;MEDIO
17692;Basica;MEDIO
17693;Basica;MEDIO
17698;Basica;MEDIO-BAJO
17703;Basica;MEDIO
17708;Basica;MEDIO
17709;Basica;MEDIO
17710;Basica;SIN CATEGORIA: BAJA MATRICULA
17711;Basica;SIN CATEGORIA: BAJA MATRICULA
17715;Basica;SIN CATEGORIA: BAJA MATRICULA
17719;Basica;ALTO
17723;Basica;MEDIO
17725;Basica;MEDIO
17728;Basica;MEDIO
17732;Basica;MEDIO
17733;Basica;INSUFICIENTE
17734;Basica;MEDIO
17735;Basica;MEDIO
17736;Basica;MEDIO-BAJO
17737;Basica;MEDIO
17741;Basica;MEDIO
17742;Basica;MEDIO
17746;Basica;INSUFICIENTE
17749;Basica;SIN CATEGORIA: BAJA MATRICULA
17751;Basica;MEDIO
17762;Basica;MEDIO
17763;Basica;MEDIO
17764;Basica;MEDIO-BAJO
17765;Basica;MEDIO-BAJO
17766;Basica;MEDIO
17778;Basica;ALTO
17779;Basica;ALTO
17782;Basica;MEDIO-BAJO
17785;Basica;MEDIO
17786;Basica;SIN CATEGORIA: BAJA MATRICULA
17787;Basica;MEDIO
17788;Basica;MEDIO
17793;Basica;MEDIO
17794;Basica;MEDIO
17797;Basica;MEDIO
17798;Basica;SIN CATEGORIA: BAJA MATRICULA
17800;Basica;MEDIO
17812;Basica;MEDIO
17813;Basica;MEDIO
17814;Basica;MEDIO
17817;Basica;MEDIO
17824;Basica;ALTO
17828;Basica;MEDIO
17833;Basica;MEDIO
17840;Basica;MEDIO-BAJO
17848;Basica;MEDIO
17854;Basica;MEDIO
17855;Basica;MEDIO
17858;Basica;MEDIO
17859;Basica;ALTO
17860;Basica;MEDIO
17874;Basica;ALTO
17875;Basica;MEDIO-BAJO
17876;Basica;MEDIO
17877;Basica;MEDIO
17883;Basica;MEDIO
17892;Basica;MEDIO-BAJO
17893;Basica;MEDIO
17895;Basica;MEDIO
17897;Basica;MEDIO
17898;Basica;ALTO
17900;Basica;MEDIO
17902;Basica;MEDIO-BAJO
17903;Basica;ALTO
17907;Basica;MEDIO
17908;Basica;MEDIO
17912;Basica;MEDIO
17915;Basica;MEDIO-BAJO
17916;Basica;MEDIO-BAJO
17918;Basica;MEDIO
17920;Basica;MEDIO
17924;Basica;MEDIO
17930;Basica;MEDIO
18002;Basica;MEDIO
18006;Basica;MEDIO
18007;Basica;MEDIO
18010;Basica;MEDIO-BAJO (NUEVO)
18012;Basica;MEDIO-BAJO
18014;Basica;MEDIO
18015;Basica;MEDIO
18016;Basica;MEDIO
18017;Basica;MEDIO
18021;Basica;MEDIO-BAJO
18028;Basica;MEDIO
18034;Basica;MEDIO-BAJO
18035;Basica;MEDIO
18042;Basica;MEDIO
18049;Basica;MEDIO
18050;Basica;MEDIO
18055;Basica;MEDIO
18065;Basica;MEDIO-BAJO
18069;Basica;MEDIO
18075;Basica;MEDIO-BAJO
18087;Basica;ALTO
18090;Basica;MEDIO-BAJO
18093;Basica;ALTO
18094;Basica;MEDIO
18097;Basica;ALTO
18099;Basica;MEDIO-BAJO
18102;Basica;ALTO
18111;Basica;MEDIO
18112;Basica;MEDIO-BAJO
18114;Basica;MEDIO
18123;Basica;ALTO
18124;Basica;MEDIO
18126;Basica;ALTO
18127;Basica;ALTO
18128;Basica;MEDIO
18147;Basica;MEDIO-BAJO
18149;Basica;MEDIO-BAJO
18158;Basica;MEDIO-BAJO (NUEVO)
18163;Basica;MEDIO
18170;Basica;MEDIO-BAJO
18172;Basica;MEDIO
18180;Basica;SIN CATEGORIA: BAJA MATRICULA
18181;Basica;MEDIO
18184;Basica;MEDIO
18199;Basica;MEDIO
18203;Basica;SIN CATEGORIA: BAJA MATRICULA
18216;Basica;INSUFICIENTE
18218;Basica;INSUFICIENTE
18220;Basica;ALTO
18223;Basica;MEDIO-BAJO
18234;Basica;MEDIO
18237;Basica;MEDIO
18243;Basica;MEDIO
18247;Basica;MEDIO
18249;Basica;MEDIO
18251;Basica;MEDIO
19902;Basica;SIN CATEGORIA: BAJA MATRICULA
19908;Basica;ALTO
19910;Basica;SIN CATEGORIA: BAJA MATRICULA
19911;Basica;SIN CATEGORIA: BAJA MATRICULA
19912;Basica;SIN CATEGORIA: BAJA MATRICULA
19919;Basica;SIN CATEGORIA: BAJA MATRICULA
19921;Basica;ALTO
19922;Basica;MEDIO
19923;Basica;MEDIO
19927;Basica;MEDIO-BAJO
19928;Basica;MEDIO-BAJO
19930;Basica;SIN CATEGORIA: BAJA MATRICULA
19934;Basica;SIN CATEGORIA: BAJA MATRICULA
19944;Basica;MEDIO
19947;Basica;MEDIO
19949;Basica;INSUFICIENTE
19950;Basica;MEDIO
19951;Basica;SIN CATEGORIA: BAJA MATRICULA
19952;Basica;ALTO
19953;Basica;SIN CATEGORIA: BAJA MATRICULA
19954;Basica;ALTO
19958;Basica;SIN CATEGORIA: BAJA MATRICULA
19962;Basica;ALTO
19965;Basica;MEDIO-BAJO
19968;Basica;MEDIO
19972;Basica;MEDIO
19976;Basica;SIN CATEGORIA: BAJA MATRICULA
19981;Basica;ALTO
19983;Basica;ALTO
19984;Basica;SIN CATEGORIA: BAJA MATRICULA
19996;Basica;SIN CATEGORIA: BAJA MATRICULA
19998;Basica;SIN CATEGORIA: BAJA MATRICULA
19999;Basica;MEDIO-BAJO
20008;Basica;MEDIO
20010;Basica;SIN CATEGORIA: BAJA MATRICULA
20013;Basica;SIN CATEGORIA: BAJA MATRICULA
20015;Basica;SIN CATEGORIA: BAJA MATRICULA
20016;Basica;MEDIO-BAJO
20019;Basica;MEDIO
20024;Basica;SIN CATEGORIA: BAJA MATRICULA
20025;Basica;MEDIO
20026;Basica;SIN CATEGORIA: BAJA MATRICULA
20027;Basica;SIN CATEGORIA: BAJA MATRICULA
20029;Basica;MEDIO
20033;Basica;MEDIO
20041;Basica;MEDIO
20042;Basica;MEDIO
20046;Basica;MEDIO
20048;Basica;MEDIO
20052;Basica;MEDIO-BAJO
20054;Basica;SIN CATEGORIA: BAJA MATRICULA
20064;Basica;MEDIO
20067;Basica;MEDIO
20068;Basica;MEDIO
20071;Basica;MEDIO
20074;Basica;MEDIO
20080;Basica;ALTO
20082;Basica;MEDIO
20084;Basica;SIN CATEGORIA: BAJA MATRICULA
20085;Basica;MEDIO-BAJO
20087;Basica;ALTO
20088;Basica;MEDIO
20090;Basica;ALTO
20091;Basica;MEDIO
20094;Basica;MEDIO
20095;Basica;MEDIO
20096;Basica;MEDIO
20099;Basica;ALTO
20100;Basica;MEDIO-BAJO (NUEVO)
20108;Basica;MEDIO
20113;Basica;MEDIO-BAJO
20117;Basica;SIN CATEGORIA: BAJA MATRICULA
20119;Basica;MEDIO-BAJO
20120;Basica;MEDIO
20121;Basica;MEDIO
20122;Basica;MEDIO
20129;Basica;MEDIO-BAJO
20133;Basica;ALTO
20137;Basica;ALTO
20140;Basica;MEDIO
20141;Basica;MEDIO-BAJO
20142;Basica;INSUFICIENTE
20144;Basica;SIN CATEGORIA: BAJA MATRICULA
20145;Basica;MEDIO-BAJO
20150;Basica;SIN CATEGORIA: BAJA MATRICULA
20152;Basica;SIN CATEGORIA: BAJA MATRICULA
20153;Basica;MEDIO
20154;Basica;ALTO
20161;Basica;MEDIO-BAJO
20162;Basica;MEDIO-BAJO
20167;Basica;MEDIO
20173;Basica;MEDIO
20175;Basica;SIN CATEGORIA: BAJA MATRICULA
20179;Basica;ALTO
20180;Basica;ALTO
20181;Basica;ALTO
20182;Basica;MEDIO
20186;Basica;MEDIO
20187;Basica;SIN CATEGORIA: BAJA MATRICULA
20194;Basica;ALTO
20200;Basica;MEDIO-BAJO
20201;Basica;SIN CATEGORIA: BAJA MATRICULA
20202;Basica;MEDIO
20205;Basica;ALTO
20209;Basica;MEDIO
20212;Basica;MEDIO
20213;Basica;ALTO
20215;Basica;MEDIO
20218;Basica;MEDIO-BAJO
20219;Basica;MEDIO
20222;Basica;SIN CATEGORIA: BAJA MATRICULA
20226;Basica;MEDIO
20227;Basica;INSUFICIENTE
20235;Basica;MEDIO
20258;Basica;ALTO
20259;Basica;SIN CATEGORIA: BAJA MATRICULA
20260;Basica;ALTO
20263;Basica;MEDIO
20265;Basica;MEDIO
20274;Basica;MEDIO
20279;Basica;SIN CATEGORIA: BAJA MATRICULA
20281;Basica;MEDIO
20282;Basica;MEDIO
20285;Basica;MEDIO
20289;Basica;SIN CATEGORIA: BAJA MATRICULA
20290;Basica;MEDIO
20297;Basica;SIN CATEGORIA: BAJA MATRICULA
20298;Basica;MEDIO-BAJO (NUEVO)
20299;Basica;SIN CATEGORIA: FALTA DE INFORMACION
20300;Basica;MEDIO
20307;Basica;SIN CATEGORIA: BAJA MATRICULA
20308;Basica;MEDIO
20311;Basica;ALTO
20324;Basica;MEDIO-BAJO
20348;Basica;MEDIO
20364;Basica;MEDIO-BAJO
20376;Basica;MEDIO-BAJO
20378;Basica;SIN CATEGORIA: BAJA MATRICULA
20390;Basica;SIN CATEGORIA: FALTA DE INFORMACION
20392;Basica;MEDIO-BAJO
20400;Basica;SIN CATEGORIA: FALTA DE INFORMACION
20401;Basica;SIN CATEGORIA: BAJA MATRICULA
20410;Basica;SIN CATEGORIA: FALTA DE INFORMACION
20424;Basica;SIN CATEGORIA: BAJA MATRICULA
20426;Basica;MEDIO-BAJO (NUEVO)
20427;Basica;MEDIO-BAJO (NUEVO)
20436;Basica;SIN CATEGORIA: FALTA DE INFORMACION
20440;Basica;SIN CATEGORIA: FALTA DE INFORMACION
20441;Basica;SIN CATEGORIA: FALTA DE INFORMACION
20445;Basica;SIN CATEGORIA: FALTA DE INFORMACION
20460;Basica;MEDIO-BAJO (NUEVO)
20474;Basica;SIN CATEGORIA: BAJA MATRICULA
20489;Basica;MEDIO-BAJO (NUEVO)
20500;Basica;SIN CATEGORIA: BAJA MATRICULA
20502;Basica;SIN CATEGORIA: BAJA MATRICULA
20508;Basica;SIN CATEGORIA: BAJA MATRICULA
20513;Basica;SIN CATEGORIA: BAJA MATRICULA
20517;Basica;SIN CATEGORIA: BAJA MATRICULA
20519;Basica;SIN CATEGORIA: BAJA MATRICULA
20520;Basica;SIN CATEGORIA: BAJA MATRICULA
22007;Basica;MEDIO
22009;Basica;ALTO
22010;Basica;MEDIO
22014;Basica;MEDIO
22016;Basica;SIN CATEGORIA: BAJA MATRICULA
22019;Basica;MEDIO
22025;Basica;SIN CATEGORIA: BAJA MATRICULA
22029;Basica;MEDIO
22041;Basica;ALTO
22042;Basica;SIN CATEGORIA: BAJA MATRICULA
22048;Basica;SIN CATEGORIA: BAJA MATRICULA
22049;Basica;SIN CATEGORIA: BAJA MATRICULA
22065;Basica;MEDIO
22072;Basica;SIN CATEGORIA: BAJA MATRICULA
22077;Basica;SIN CATEGORIA: BAJA MATRICULA
22083;Basica;INSUFICIENTE
22086;Basica;MEDIO-BAJO
22092;Basica;SIN CATEGORIA: BAJA MATRICULA
22093;Basica;SIN CATEGORIA: BAJA MATRICULA
22094;Basica;MEDIO
22095;Basica;SIN CATEGORIA: BAJA MATRICULA
22096;Basica;SIN CATEGORIA: BAJA MATRICULA
22098;Basica;SIN CATEGORIA: BAJA MATRICULA
22100;Basica;SIN CATEGORIA: BAJA MATRICULA
22105;Basica;MEDIO
22111;Basica;MEDIO-BAJO
22112;Basica;SIN CATEGORIA: BAJA MATRICULA
22125;Basica;SIN CATEGORIA: BAJA MATRICULA
22130;Basica;MEDIO
22134;Basica;SIN CATEGORIA: BAJA MATRICULA
22138;Basica;SIN CATEGORIA: BAJA MATRICULA
22142;Basica;SIN CATEGORIA: BAJA MATRICULA
22144;Basica;ALTO
22145;Basica;SIN CATEGORIA: BAJA MATRICULA
22146;Basica;MEDIO
22148;Basica;SIN CATEGORIA: BAJA MATRICULA
22153;Basica;SIN CATEGORIA: BAJA MATRICULA
22155;Basica;MEDIO
22158;Basica;SIN CATEGORIA: BAJA MATRICULA
22159;Basica;SIN CATEGORIA: BAJA MATRICULA
22160;Basica;MEDIO
22162;Basica;SIN CATEGORIA: BAJA MATRICULA
22165;Basica;ALTO
22174;Basica;SIN CATEGORIA: BAJA MATRICULA
22175;Basica;MEDIO-BAJO
22176;Basica;MEDIO-BAJO
22177;Basica;ALTO
22181;Basica;SIN CATEGORIA: BAJA MATRICULA
22184;Basica;SIN CATEGORIA: BAJA MATRICULA
22186;Basica;MEDIO
22190;Basica;SIN CATEGORIA: BAJA MATRICULA
22191;Basica;MEDIO
22192;Basica;ALTO
22194;Basica;SIN CATEGORIA: BAJA MATRICULA
22195;Basica;MEDIO
22196;Basica;MEDIO
22200;Basica;MEDIO
22203;Basica;MEDIO
22207;Basica;SIN CATEGORIA: BAJA MATRICULA
22209;Basica;SIN CATEGORIA: BAJA MATRICULA
22210;Basica;MEDIO
22211;Basica;ALTO
22214;Basica;SIN CATEGORIA: BAJA MATRICULA
22218;Basica;MEDIO-BAJO
22219;Basica;SIN CATEGORIA: BAJA MATRICULA
22220;Basica;MEDIO
22221;Basica;SIN CATEGORIA: BAJA MATRICULA
22223;Basica;MEDIO
22224;Basica;MEDIO
22225;Basica;MEDIO
22226;Basica;MEDIO
22228;Basica;SIN CATEGORIA: BAJA MATRICULA
22229;Basica;MEDIO
22230;Basica;ALTO
22231;Basica;MEDIO
22234;Basica;MEDIO
22236;Basica;MEDIO-BAJO
22244;Basica;SIN CATEGORIA: BAJA MATRICULA
22245;Basica;SIN CATEGORIA: BAJA MATRICULA
22246;Basica;MEDIO-BAJO
22248;Basica;MEDIO
22253;Basica;SIN CATEGORIA: BAJA MATRICULA
22255;Basica;MEDIO-BAJO
22257;Basica;SIN CATEGORIA: BAJA MATRICULA
22258;Basica;SIN CATEGORIA: BAJA MATRICULA
22260;Basica;MEDIO
22262;Basica;MEDIO
22263;Basica;MEDIO
22265;Basica;MEDIO-BAJO
22267;Basica;SIN CATEGORIA: BAJA MATRICULA
22268;Basica;MEDIO
22269;Basica;SIN CATEGORIA: BAJA MATRICULA
22271;Basica;MEDIO-BAJO
22275;Basica;MEDIO
22277;Basica;MEDIO
22279;Basica;SIN CATEGORIA: BAJA MATRICULA
22280;Basica;ALTO
22283;Basica;MEDIO-BAJO
22284;Basica;SIN CATEGORIA: BAJA MATRICULA
22291;Basica;SIN CATEGORIA: BAJA MATRICULA
22292;Basica;SIN CATEGORIA: BAJA MATRICULA
22306;Basica;MEDIO
22309;Basica;MEDIO
22310;Basica;SIN CATEGORIA: BAJA MATRICULA
22312;Basica;MEDIO
22313;Basica;MEDIO
22317;Basica;MEDIO
22319;Basica;MEDIO
22322;Basica;MEDIO
22323;Basica;MEDIO
22325;Basica;ALTO
22327;Basica;MEDIO
22330;Basica;ALTO
22333;Basica;INSUFICIENTE
22334;Basica;MEDIO
22337;Basica;MEDIO
22338;Basica;SIN CATEGORIA: BAJA MATRICULA
22339;Basica;MEDIO
22340;Basica;SIN CATEGORIA: BAJA MATRICULA
22342;Basica;MEDIO-BAJO
22343;Basica;ALTO
22346;Basica;SIN CATEGORIA: BAJA MATRICULA
22348;Basica;SIN CATEGORIA: BAJA MATRICULA
22349;Basica;SIN CATEGORIA: BAJA MATRICULA
22351;Basica;ALTO
22352;Basica;ALTO
22353;Basica;SIN CATEGORIA: BAJA MATRICULA
22354;Basica;MEDIO
22355;Basica;MEDIO
22356;Basica;MEDIO
22358;Basica;INSUFICIENTE
22361;Basica;MEDIO
22366;Basica;MEDIO
22367;Basica;MEDIO
22372;Basica;MEDIO
22373;Basica;MEDIO
22374;Basica;INSUFICIENTE
22375;Basica;ALTO
22380;Basica;MEDIO
22383;Basica;MEDIO
22390;Basica;MEDIO
22396;Basica;SIN CATEGORIA: BAJA MATRICULA
22398;Basica;MEDIO
22400;Basica;SIN CATEGORIA: BAJA MATRICULA
22403;Basica;MEDIO
22408;Basica;MEDIO
22410;Basica;ALTO
22413;Basica;MEDIO
22414;Basica;ALTO
22417;Basica;MEDIO
22418;Basica;MEDIO
22419;Basica;MEDIO-BAJO
22420;Basica;MEDIO-BAJO
22425;Basica;SIN CATEGORIA: BAJA MATRICULA
22427;Basica;MEDIO
22428;Basica;MEDIO
22429;Basica;SIN CATEGORIA: BAJA MATRICULA
22430;Basica;MEDIO
22433;Basica;ALTO
22434;Basica;ALTO
22436;Basica;ALTO
22439;Basica;MEDIO
22444;Basica;ALTO
22447;Basica;SIN CATEGORIA: FALTA DE INFORMACION
22448;Basica;SIN CATEGORIA: BAJA MATRICULA
22451;Basica;SIN CATEGORIA: BAJA MATRICULA
22452;Basica;MEDIO
22456;Basica;ALTO
22459;Basica;MEDIO
22461;Basica;SIN CATEGORIA: BAJA MATRICULA
22462;Basica;MEDIO-BAJO
22467;Basica;MEDIO
22476;Basica;MEDIO-BAJO
22478;Basica;SIN CATEGORIA: BAJA MATRICULA
22480;Basica;INSUFICIENTE
22486;Basica;SIN CATEGORIA: BAJA MATRICULA
22489;Basica;ALTO
22492;Basica;MEDIO
22493;Basica;MEDIO-BAJO
22495;Basica;MEDIO
22496;Basica;MEDIO
22499;Basica;MEDIO
22506;Basica;MEDIO
22509;Basica;MEDIO
22512;Basica;SIN CATEGORIA: BAJA MATRICULA
22516;Basica;MEDIO
22519;Basica;MEDIO
22522;Basica;SIN CATEGORIA: BAJA MATRICULA
22527;Basica;MEDIO
22531;Basica;MEDIO-BAJO
22532;Basica;MEDIO-BAJO
22533;Basica;MEDIO
22535;Basica;MEDIO
22536;Basica;ALTO
22537;Basica;SIN CATEGORIA: BAJA MATRICULA
22539;Basica;INSUFICIENTE
22542;Basica;MEDIO
22546;Basica;MEDIO
22548;Basica;SIN CATEGORIA: BAJA MATRICULA
22552;Basica;MEDIO
22554;Basica;MEDIO
22556;Basica;SIN CATEGORIA: BAJA MATRICULA
22558;Basica;MEDIO-BAJO
22560;Basica;ALTO
22561;Basica;MEDIO
22565;Basica;MEDIO
22566;Basica;MEDIO-BAJO
22581;Basica;MEDIO
22584;Basica;MEDIO
22588;Basica;ALTO
22589;Basica;SIN CATEGORIA: BAJA MATRICULA
22596;Basica;MEDIO
22602;Basica;MEDIO
22606;Basica;INSUFICIENTE
22608;Basica;MEDIO
22609;Basica;MEDIO
22610;Basica;ALTO
22612;Basica;MEDIO
